Well_ID,tf_kge,tf_r2,tf_rmse,tf_mae,idw_kge,idw_r2,idw_rmse,idw_mae
415703112514501,-0.051577174936935144,-0.03449545743180438,5.088143696254852,4.238541071698206,-0.0555601499751357,-9.250866929268945,16.016785955351637,15.198174165761843
414236112101201,0.2748835925299885,-57.21855558919337,10.346050588270856,10.288278287225268,0.33549902101769047,-578.7636367397411,32.64896142201488,32.63138282511149
411348112013601,0.1960500608523168,-13.83263576683,19.424562068886935,18.970740293445637,0.3248173616502339,-30.58917491904053,28.347268124727993,28.104307379340682
411544111461001,0.4426380593542123,-275.28664636545653,62.08706499830194,62.01794159852822,0.48163068545669996,-140.7932833715042,44.478385269584855,44.38076151972916
401818112014501,-0.06333507796240334,-3069.373750069963,16.609107489767133,16.604653895932266,-2.065727532971933,-812.7816157069766,8.55075790824737,8.464011468031195
402333111513401,-0.2134870881222799,-0.019771673329705086,6.881458998690176,5.837277626184721,0.058973520286996095,0.02962915926510401,6.71271058688037,5.2472853005313915
401312112442301,-0.11833082754977742,-188.30971449067457,14.335223792953057,14.295371419878778,-0.010769398996744117,-1631.6085199423371,42.09776663567993,42.076844902822195
403916111575901,0.3450937694399795,-22.071842843073384,5.176501010480529,5.068784423811593,0.2592727752874632,-49.24482973906479,7.6390763412178675,7.492482831750465
414411112543701,0.5142767273031155,-143.7405710578021,6.606530554074365,6.596436983967546,-1.213660642097461,-1289.1469628562586,19.724131948352007,19.677534819032786
413805111492201,0.2937328426975754,-2997.2734564333186,150.6234028746751,150.58381808087174,0.22752733155961502,-5870.553528471369,210.78191565011568,210.76346677136377
404007111585801,-8.836582623712287,-5396.424721782552,64.50158427256795,63.79704133355618,-7.6968965899774435,-4975.037550592907,61.93254249972897,61.34519505118268
403524111512901,-152.88433642628073,-6147511.396873005,3785.6439143712173,3778.257184107972,-7.499008467257271,-29472.141593176846,262.1218772234742,261.71578039883633
403627111495701,0.9136792708227538,0.2802825093555905,2.777766969413531,2.558464287335394,0.9136792708227538,0.2802825093555905,2.777766969413531,2.558464287335394
403628111514301,-15.1064389122641,-326.80897577335014,43.79058822295966,35.97912019768695,-1.0255450932746841,-197.13368164342242,34.044700134732345,33.30036596893653
393814113522601,-0.10795620994354382,-235.69336270962307,14.593693901459286,14.564668357977922,0.19324551303569482,-3.393869035221349,1.9883633384066133,1.7998275031033808
403524111572201,0.15543015022091733,-50.26426431660228,15.13797700711902,14.891067163387854,0.5794947515637442,-8.124019719433054,6.386362766029604,6.083917639502478
415008111593901,-0.0466635447753192,-3207.243192840943,91.90051765938628,91.88754833879423,-0.05335783314321518,-1687.3918978114941,66.66854034119362,66.65053282278095
414209111574001,-0.12796280216279254,-2.530001652635365,1.9097481557492173,1.6863798638995635,-0.1082239737585875,-317.68369972397494,18.145484559621984,18.110982317814535
414642111511401,-0.48863362527479115,-194.7827641455592,12.691704505907984,12.634158863779463,-0.5680846253074776,-6.935905096877342,2.555235644133826,2.3036246810665912
415926111571302,0.7350563943559512,-5.190725156730163,1.8907071046198836,1.8147754807670726,0.7350563943559512,-5.190725156730163,1.8907071046198836,1.8147754807670726
414721111590001,0.06541242493481547,-89.93489947321113,13.433932842921923,13.372153536971744,0.2752984289500091,-40.272466083816795,9.050406521206552,8.972656803495425
415926111571301,0.7353413572927592,-4.689088170776407,1.8907071046198836,1.8147754807670726,0.7353413572927592,-4.689088170776407,1.8907071046198836,1.8147754807670726
415638111493601,-2.6388404718127068,-5543.538466242371,125.82499450075481,125.54296765257358,-0.8475349661999032,-660.9514041046381,43.475769098678306,43.278994434363895
403627111495702,0.9158559834376798,0.3578503821343375,2.777766969413531,2.558464287335394,0.9158559834376798,0.3578503821343375,2.777766969413531,2.558464287335394
415506112030201,0.20470787321575246,-30781.030088200303,409.4976906265386,409.49297939882115,0.12175625191985318,-34899.37341066049,436.03149961860333,436.0266007974337
413840111552601,-0.8030396731592069,-75.10012649416126,15.749632242455755,15.592543162348553,-0.8197027558861969,-10.32356656666512,6.0753226395955195,5.675169318592307
414134111544701,-0.6574588032196007,-67.08437240201685,15.67321410279892,15.552252450484332,0.039509036231985206,-1.2361250770709287,2.840418895332965,2.380445543312738
413609111495701,0.1935698398924386,-39010.59870174654,163.10328331785223,163.0988327376798,0.003504386813827143,-76014.34843870236,227.67559216790818,227.6712695353482
403002112123201,0.5041016012647292,-2322.326006846724,83.63910090353319,83.62992484461232,-0.9751261491589063,-3278.733522354758,99.37418001591195,99.30703261908019
414857111495801,-0.9176086054450594,-123.67032429242587,39.29168610781862,39.096915588613356,0.20888039932375924,-90.31230777882617,33.62666372487396,33.49964883071551
